package,module,phase,time
unix-2.8.5.1,System.Posix.Directory.ByteString,CorePrep,0.492
unix-2.8.5.1,System.Posix.Directory.ByteString,CoreTidy,0.523
unix-2.8.5.1,System.Posix.Directory.ByteString,CoreToStg,1.412
unix-2.8.5.1,System.Posix.Directory.ByteString,Demand analysis,0.732
unix-2.8.5.1,System.Posix.Directory.ByteString,Desugar,0.339
unix-2.8.5.1,System.Posix.Directory.ByteString,Exitification transformation,0.015
unix-2.8.5.1,System.Posix.Directory.ByteString,Float inwards,0.026
unix-2.8.5.1,System.Posix.Directory.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.217
unix-2.8.5.1,System.Posix.Directory.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.792
unix-2.8.5.1,System.Posix.Directory.ByteString,Parser,1.561
unix-2.8.5.1,System.Posix.Directory.ByteString,Renamer/typechecker,4.913
unix-2.8.5.1,System.Posix.Directory.ByteString,Simplifier,29.491
unix-2.8.5.1,System.Posix.Directory.ByteString,Specialise,0.346
unix-2.8.5.1,System.Posix.Directory.ByteString,Worker Wrapper binds,0.055
unix-2.8.5.1,System.Posix.Directory.Common,Called arity analysis,0.014
unix-2.8.5.1,System.Posix.Directory.Common,CodeGen,17.569
unix-2.8.5.1,System.Posix.Directory.Common,Common sub-expression,0.013
unix-2.8.5.1,System.Posix.Directory.Common,Constructed Product Result analysis,0.075
unix-2.8.5.1,System.Posix.Directory.Common,CorePrep,0.41400000000000003
unix-2.8.5.1,System.Posix.Directory.Common,CoreTidy,0.425
unix-2.8.5.1,System.Posix.Directory.Common,CoreToStg,1.0430000000000001
unix-2.8.5.1,System.Posix.Directory.Common,Demand analysis,0.46699999999999997
unix-2.8.5.1,System.Posix.Directory.Common,Desugar,0.276
unix-2.8.5.1,System.Posix.Directory.Common,Exitification transformation,0.014
unix-2.8.5.1,System.Posix.Directory.Common,Float inwards,0.028999999999999998
unix-2.8.5.1,System.Posix.Directory.Common,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.461
unix-2.8.5.1,System.Posix.Directory.Common,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.42
unix-2.8.5.1,System.Posix.Directory.Common,Parser,1.006
unix-2.8.5.1,System.Posix.Directory.Common,Renamer/typechecker,6.328
unix-2.8.5.1,System.Posix.Directory.Common,Simplifier,13.982
unix-2.8.5.1,System.Posix.Directory.Common,Specialise,0.102
unix-2.8.5.1,System.Posix.Directory.Common,Worker Wrapper binds,0.062
unix-2.8.5.1,System.Posix.Directory.Fd,Called arity analysis,0.012
unix-2.8.5.1,System.Posix.Directory.Fd,CodeGen,1.376
unix-2.8.5.1,System.Posix.Directory.Fd,Common sub-expression,0.014
unix-2.8.5.1,System.Posix.Directory.Fd,Constructed Product Result analysis,0.016
unix-2.8.5.1,System.Posix.Directory.Fd,CorePrep,0.067
unix-2.8.5.1,System.Posix.Directory.Fd,CoreTidy,0.05
unix-2.8.5.1,System.Posix.Directory.Fd,CoreToStg,0.09
unix-2.8.5.1,System.Posix.Directory.Fd,Demand analysis,0.05600000000000001
unix-2.8.5.1,System.Posix.Directory.Fd,Desugar,0.051
unix-2.8.5.1,System.Posix.Directory.Fd,Exitification transformation,0.014
unix-2.8.5.1,System.Posix.Directory.Fd,Float inwards,0.025
unix-2.8.5.1,System.Posix.Directory.Fd,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.043
unix-2.8.5.1,System.Posix.Directory.Fd,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.035
unix-2.8.5.1,System.Posix.Directory.Fd,Parser,0.311
unix-2.8.5.1,System.Posix.Directory.Fd,Renamer/typechecker,0.464
unix-2.8.5.1,System.Posix.Directory.Fd,Simplifier,0.367
unix-2.8.5.1,System.Posix.Directory.Fd,Specialise,0.021
unix-2.8.5.1,System.Posix.Directory.Fd,Worker Wrapper binds,0.016
unix-2.8.5.1,System.Posix.Directory.Internals,Called arity analysis,0.018
unix-2.8.5.1,System.Posix.Directory.Internals,CodeGen,0.804
unix-2.8.5.1,System.Posix.Directory.Internals,Common sub-expression,0.013
unix-2.8.5.1,System.Posix.Directory.Internals,Constructed Product Result analysis,0.028
unix-2.8.5.1,System.Posix.Directory.Internals,CorePrep,0.067
unix-2.8.5.1,System.Posix.Directory.Internals,CoreTidy,0.051
unix-2.8.5.1,System.Posix.Directory.Internals,CoreToStg,0.10300000000000001
unix-2.8.5.1,System.Posix.Directory.Internals,Demand analysis,0.099
unix-2.8.5.1,System.Posix.Directory.Internals,Desugar,0.051
unix-2.8.5.1,System.Posix.Directory.Internals,Exitification transformation,0.013
unix-2.8.5.1,System.Posix.Directory.Internals,Float inwards,0.028
unix-2.8.5.1,System.Posix.Directory.Internals,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.049
