package,module,phase,time
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,CoreToStg,14.529
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Demand analysis,11.911999999999999
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Desugar,2.691
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Exitification transformation,0.015
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Float inwards,0.024
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",17.885
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",16.115
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Parser,9.254
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Renamer/typechecker,38.075
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Simplifier,306.098
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Specialise,1.71
conduit-1.3.5,Data.Conduit.Combinators.Unqualified,Worker Wrapper binds,0.524
conduit-1.3.5,Data.Conduit.Internal,Called arity analysis,0.011
conduit-1.3.5,Data.Conduit.Internal,CodeGen,1.0150000000000001
conduit-1.3.5,Data.Conduit.Internal,Common sub-expression,0.011
conduit-1.3.5,Data.Conduit.Internal,Constructed Product Result analysis,0.014
conduit-1.3.5,Data.Conduit.Internal,CorePrep,0.061
conduit-1.3.5,Data.Conduit.Internal,CoreTidy,0.049
conduit-1.3.5,Data.Conduit.Internal,CoreToStg,0.085
conduit-1.3.5,Data.Conduit.Internal,Demand analysis,0.051000000000000004
conduit-1.3.5,Data.Conduit.Internal,Desugar,0.039
conduit-1.3.5,Data.Conduit.Internal,Exitification transformation,0.012
conduit-1.3.5,Data.Conduit.Internal,Float inwards,0.023
conduit-1.3.5,Data.Conduit.Internal,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.044
conduit-1.3.5,Data.Conduit.Internal,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.031
conduit-1.3.5,Data.Conduit.Internal,Parser,0.382
conduit-1.3.5,Data.Conduit.Internal,Renamer/typechecker,0.624
conduit-1.3.5,Data.Conduit.Internal,Simplifier,0.393
conduit-1.3.5,Data.Conduit.Internal,Specialise,0.024
conduit-1.3.5,Data.Conduit.Internal,Worker Wrapper binds,0.014
conduit-1.3.5,Data.Conduit.Internal.Conduit,Called arity analysis,0.015
conduit-1.3.5,Data.Conduit.Internal.Conduit,CodeGen,397.829
conduit-1.3.5,Data.Conduit.Internal.Conduit,Common sub-expression,0.013
conduit-1.3.5,Data.Conduit.Internal.Conduit,Constructed Product Result analysis,2.219
conduit-1.3.5,Data.Conduit.Internal.Conduit,CorePrep,9.263
conduit-1.3.5,Data.Conduit.Internal.Conduit,CoreTidy,8.82
conduit-1.3.5,Data.Conduit.Internal.Conduit,CoreToStg,23.137
conduit-1.3.5,Data.Conduit.Internal.Conduit,Demand analysis,20.168
conduit-1.3.5,Data.Conduit.Internal.Conduit,Desugar,12.23
conduit-1.3.5,Data.Conduit.Internal.Conduit,Exitification transformation,0.013
conduit-1.3.5,Data.Conduit.Internal.Conduit,Float inwards,0.03
conduit-1.3.5,Data.Conduit.Internal.Conduit,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",18.066
conduit-1.3.5,Data.Conduit.Internal.Conduit,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",25.328
conduit-1.3.5,Data.Conduit.Internal.Conduit,Parser,17.147
conduit-1.3.5,Data.Conduit.Internal.Conduit,Renamer/typechecker,101.26
conduit-1.3.5,Data.Conduit.Internal.Conduit,Simplifier,493.176
conduit-1.3.5,Data.Conduit.Internal.Conduit,Specialise,8.949
conduit-1.3.5,Data.Conduit.Internal.Conduit,Worker Wrapper binds,2.261
conduit-1.3.5,Data.Conduit.Internal.Fusion,Called arity analysis,0.014
conduit-1.3.5,Data.Conduit.Internal.Fusion,CodeGen,25.747999999999998
conduit-1.3.5,Data.Conduit.Internal.Fusion,Common sub-expression,0.01
conduit-1.3.5,Data.Conduit.Internal.Fusion,Constructed Product Result analysis,0.133
conduit-1.3.5,Data.Conduit.Internal.Fusion,CorePrep,0.484
conduit-1.3.5,Data.Conduit.Internal.Fusion,CoreTidy,1.156
conduit-1.3.5,Data.Conduit.Internal.Fusion,CoreToStg,1.022
conduit-1.3.5,Data.Conduit.Internal.Fusion,Demand analysis,3.8600000000000003
conduit-1.3.5,Data.Conduit.Internal.Fusion,Desugar,6.922
conduit-1.3.5,Data.Conduit.Internal.Fusion,Exitification transformation,0.014
conduit-1.3.5,Data.Conduit.Internal.Fusion,Float inwards,0.023
conduit-1.3.5,Data.Conduit.Internal.Fusion,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.702
conduit-1.3.5,Data.Conduit.Internal.Fusion,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.759
conduit-1.3.5,Data.Conduit.Internal.Fusion,Parser,2.963
conduit-1.3.5,Data.Conduit.Internal.Fusion,Renamer/typechecker,16.882
conduit-1.3.5,Data.Conduit.Internal.Fusion,Simplifier,85.226
conduit-1.3.5,Data.Conduit.Internal.Fusion,Specialise,0.226
conduit-1.3.5,Data.Conduit.Internal.Fusion,Worker Wrapper binds,0.045
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Called arity analysis,0.018
conduit-1.3.5,Data.Conduit.Internal.List.Stream,CodeGen,174.002
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Common sub-expression,0.017
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Constructed Product Result analysis,0.346
conduit-1.3.5,Data.Conduit.Internal.List.Stream,CorePrep,2.599
conduit-1.3.5,Data.Conduit.Internal.List.Stream,CoreTidy,2.308
conduit-1.3.5,Data.Conduit.Internal.List.Stream,CoreToStg,11.073
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Demand analysis,5.39
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Desugar,4.279
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Exitification transformation,0.015
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Float inwards,0.028999999999999998
conduit-1.3.5,Data.Conduit.Internal.List.Stream,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",11.584
conduit-1.3.5,Data.Conduit.Internal.List.Stream,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",7.901
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Parser,10.733
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Renamer/typechecker,36.414
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Simplifier,138.058
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Specialise,1.06
conduit-1.3.5,Data.Conduit.Internal.List.Stream,Worker Wrapper binds,0.161
conduit-1.3.5,Data.Conduit.Internal.Pipe,Called arity analysis,0.011
conduit-1.3.5,Data.Conduit.Internal.Pipe,CodeGen,191.675
conduit-1.3.5,Data.Conduit.Internal.Pipe,Common sub-expression,0.014
conduit-1.3.5,Data.Conduit.Internal.Pipe,Constructed Product Result analysis,0.886
conduit-1.3.5,Data.Conduit.Internal.Pipe,CorePrep,4.039
conduit-1.3.5,Data.Conduit.Internal.Pipe,CoreTidy,7.728
conduit-1.3.5,Data.Conduit.Internal.Pipe,CoreToStg,10.239
conduit-1.3.5,Data.Conduit.Internal.Pipe,Demand analysis,7.601
conduit-1.3.5,Data.Conduit.Internal.Pipe,Desugar,4.117
conduit-1.3.5,Data.Conduit.Internal.Pipe,Exitification transformation,0.013
conduit-1.3.5,Data.Conduit.Internal.Pipe,Float inwards,0.022
conduit-1.3.5,Data.Conduit.Internal.Pipe,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",14.058
conduit-1.3.5,Data.Conduit.Internal.Pipe,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",14.052
conduit-1.3.5,Data.Conduit.Internal.Pipe,Parser,7.886
conduit-1.3.5,Data.Conduit.Internal.Pipe,Renamer/typechecker,232.322
conduit-1.3.5,Data.Conduit.Internal.Pipe,Simplifier,157.583
conduit-1.3.5,Data.Conduit.Internal.Pipe,Specialise,1.583
conduit-1.3.5,Data.Conduit.Internal.Pipe,Worker Wrapper binds,0.613
conduit-1.3.5,Data.Conduit.Lift,Called arity analysis,0.01
conduit-1.3.5,Data.Conduit.Lift,CodeGen,144.055
conduit-1.3.5,Data.Conduit.Lift,Common sub-expression,0.011
conduit-1.3.5,Data.Conduit.Lift,Constructed Product Result analysis,0.722
conduit-1.3.5,Data.Conduit.Lift,CorePrep,2.907
conduit-1.3.5,Data.Conduit.Lift,CoreTidy,4.155
conduit-1.3.5,Data.Conduit.Lift,CoreToStg,7.305
conduit-1.3.5,Data.Conduit.Lift,Demand analysis,6.054
conduit-1.3.5,Data.Conduit.Lift,Desugar,2.04
conduit-1.3.5,Data.Conduit.Lift,Exitification transformation,0.012
conduit-1.3.5,Data.Conduit.Lift,Float inwards,0.023
conduit-1.3.5,Data.Conduit.Lift,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",6.113
conduit-1.3.5,Data.Conduit.Lift,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",8.709
conduit-1.3.5,Data.Conduit.Lift,Parser,4.617
conduit-1.3.5,Data.Conduit.Lift,Renamer/typechecker,24.397
conduit-1.3.5,Data.Conduit.Lift,Simplifier,164.276
