package,module,phase,time
process-1.6.20.0,System.Process.CommunicationHandle.Internal,Float inwards,0.023
process-1.6.20.0,System.Process.CommunicationHandle.Internal,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.396
process-1.6.20.0,System.Process.CommunicationHandle.Internal,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.404
process-1.6.20.0,System.Process.CommunicationHandle.Internal,Parser,2.846
process-1.6.20.0,System.Process.CommunicationHandle.Internal,Renamer/typechecker,12.999
process-1.6.20.0,System.Process.CommunicationHandle.Internal,Simplifier,18.229
process-1.6.20.0,System.Process.CommunicationHandle.Internal,Specialise,0.099
process-1.6.20.0,System.Process.CommunicationHandle.Internal,Worker Wrapper binds,0.081
process-1.6.20.0,System.Process.Internals,Called arity analysis,0.011
process-1.6.20.0,System.Process.Internals,CodeGen,28.631
process-1.6.20.0,System.Process.Internals,Common sub-expression,0.012
process-1.6.20.0,System.Process.Internals,Constructed Product Result analysis,0.087
process-1.6.20.0,System.Process.Internals,CorePrep,1.124
process-1.6.20.0,System.Process.Internals,CoreTidy,0.991
process-1.6.20.0,System.Process.Internals,CoreToStg,1.512
process-1.6.20.0,System.Process.Internals,Demand analysis,0.666
process-1.6.20.0,System.Process.Internals,Desugar,1.578
process-1.6.20.0,System.Process.Internals,Exitification transformation,0.011
process-1.6.20.0,System.Process.Internals,Float inwards,0.023
process-1.6.20.0,System.Process.Internals,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.62
process-1.6.20.0,System.Process.Internals,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.972
process-1.6.20.0,System.Process.Internals,Parser,3.306
process-1.6.20.0,System.Process.Internals,Renamer/typechecker,6.232
process-1.6.20.0,System.Process.Internals,Simplifier,19.067
process-1.6.20.0,System.Process.Internals,Specialise,0.1
process-1.6.20.0,System.Process.Internals,Worker Wrapper binds,0.05
process-1.6.20.0,System.Process.Posix,Called arity analysis,0.011
process-1.6.20.0,System.Process.Posix,CodeGen,82.523
process-1.6.20.0,System.Process.Posix,Common sub-expression,0.012
process-1.6.20.0,System.Process.Posix,Constructed Product Result analysis,0.318
process-1.6.20.0,System.Process.Posix,CorePrep,1.823
process-1.6.20.0,System.Process.Posix,CoreTidy,2.004
process-1.6.20.0,System.Process.Posix,CoreToStg,7.538
process-1.6.20.0,System.Process.Posix,Demand analysis,2.614
process-1.6.20.0,System.Process.Posix,Desugar,1.082
process-1.6.20.0,System.Process.Posix,Exitification transformation,0.013
process-1.6.20.0,System.Process.Posix,Float inwards,0.020999999999999998
process-1.6.20.0,System.Process.Posix,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",4.683
process-1.6.20.0,System.Process.Posix,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",3.144
process-1.6.20.0,System.Process.Posix,Parser,3.549
process-1.6.20.0,System.Process.Posix,Renamer/typechecker,21.798
process-1.6.20.0,System.Process.Posix,Simplifier,125.06
process-1.6.20.0,System.Process.Posix,Specialise,1.019
process-1.6.20.0,System.Process.Posix,Worker Wrapper binds,0.172
