package,module,phase,time
hashable-1.4.6.0,Data.Hashable,Called arity analysis,0.01
hashable-1.4.6.0,Data.Hashable,CodeGen,1.21
hashable-1.4.6.0,Data.Hashable,Common sub-expression,0.01
hashable-1.4.6.0,Data.Hashable,Constructed Product Result analysis,0.011
hashable-1.4.6.0,Data.Hashable,CorePrep,0.121
hashable-1.4.6.0,Data.Hashable,CoreTidy,0.063
hashable-1.4.6.0,Data.Hashable,CoreToStg,0.12
hashable-1.4.6.0,Data.Hashable,Demand analysis,0.045
hashable-1.4.6.0,Data.Hashable,Desugar,0.032
hashable-1.4.6.0,Data.Hashable,Exitification transformation,0.008
hashable-1.4.6.0,Data.Hashable,Float inwards,0.019
hashable-1.4.6.0,Data.Hashable,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.035
hashable-1.4.6.0,Data.Hashable,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.028
hashable-1.4.6.0,Data.Hashable,Parser,0.636
hashable-1.4.6.0,Data.Hashable,Renamer/typechecker,0.458
hashable-1.4.6.0,Data.Hashable,Simplifier,0.331
hashable-1.4.6.0,Data.Hashable,Specialise,0.019
hashable-1.4.6.0,Data.Hashable,Worker Wrapper binds,0.011
hashable-1.4.6.0,Data.Hashable.Class,Called arity analysis,0.012
hashable-1.4.6.0,Data.Hashable.Class,CodeGen,468.466
hashable-1.4.6.0,Data.Hashable.Class,Common sub-expression,0.019
hashable-1.4.6.0,Data.Hashable.Class,Constructed Product Result analysis,2.534
hashable-1.4.6.0,Data.Hashable.Class,CorePrep,91.491
hashable-1.4.6.0,Data.Hashable.Class,CoreTidy,18.951
hashable-1.4.6.0,Data.Hashable.Class,CoreToStg,77.396
hashable-1.4.6.0,Data.Hashable.Class,Demand analysis,36.344
hashable-1.4.6.0,Data.Hashable.Class,Desugar,14.004
hashable-1.4.6.0,Data.Hashable.Class,Exitification transformation,0.016
hashable-1.4.6.0,Data.Hashable.Class,Float inwards,0.027
hashable-1.4.6.0,Data.Hashable.Class,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",25.702
hashable-1.4.6.0,Data.Hashable.Class,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",39.581
hashable-1.4.6.0,Data.Hashable.Class,Parser,13.241
hashable-1.4.6.0,Data.Hashable.Class,Renamer/typechecker,214.757
hashable-1.4.6.0,Data.Hashable.Class,Simplifier,990.55
hashable-1.4.6.0,Data.Hashable.Class,Specialise,3.685
hashable-1.4.6.0,Data.Hashable.Class,Worker Wrapper binds,2.187
hashable-1.4.6.0,Data.Hashable.FFI,Called arity analysis,0.011
hashable-1.4.6.0,Data.Hashable.FFI,CodeGen,13.792
hashable-1.4.6.0,Data.Hashable.FFI,Common sub-expression,0.01
hashable-1.4.6.0,Data.Hashable.FFI,Constructed Product Result analysis,0.075
hashable-1.4.6.0,Data.Hashable.FFI,CorePrep,0.8270000000000001
hashable-1.4.6.0,Data.Hashable.FFI,CoreTidy,0.544
hashable-1.4.6.0,Data.Hashable.FFI,CoreToStg,0.6839999999999999
hashable-1.4.6.0,Data.Hashable.FFI,Demand analysis,0.448
hashable-1.4.6.0,Data.Hashable.FFI,Desugar,0.103
hashable-1.4.6.0,Data.Hashable.FFI,Exitification transformation,0.017
hashable-1.4.6.0,Data.Hashable.FFI,Float inwards,0.020999999999999998
