package,module,phase,time
filepath-1.5.2.0,/home/vibilanj/Documents/uni/research/haskell_parser/benchmarking/sources/filepath-1.5.2.0/dist-newstyle/build/x86_64-linux/ghc-9.4.8/filepath-1.5.2.0/build/System/OsPath.dyn_hi-boot,WriteIface,0.132
filepath-1.5.2.0,/home/vibilanj/Documents/uni/research/haskell_parser/benchmarking/sources/filepath-1.5.2.0/dist-newstyle/build/x86_64-linux/ghc-9.4.8/filepath-1.5.2.0/build/System/OsPath.hi-boot,WriteIface,0.176
filepath-1.5.2.0,System.FilePath,Called arity analysis,0.01
filepath-1.5.2.0,System.FilePath,CodeGen,0.877
filepath-1.5.2.0,System.FilePath,Common sub-expression,0.01
filepath-1.5.2.0,System.FilePath,Constructed Product Result analysis,0.012
filepath-1.5.2.0,System.FilePath,CorePrep,0.075
filepath-1.5.2.0,System.FilePath,CoreTidy,0.05
filepath-1.5.2.0,System.FilePath,CoreToStg,0.107
filepath-1.5.2.0,System.FilePath,Demand analysis,0.052000000000000005
filepath-1.5.2.0,System.FilePath,Desugar,0.111
filepath-1.5.2.0,System.FilePath,Exitification transformation,0.01
filepath-1.5.2.0,System.FilePath,Float inwards,0.017
filepath-1.5.2.0,System.FilePath,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.038
filepath-1.5.2.0,System.FilePath,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.03
filepath-1.5.2.0,System.FilePath,Parser,0.784
filepath-1.5.2.0,System.FilePath,Renamer/typechecker,0.446
filepath-1.5.2.0,System.FilePath,Simplifier,0.397
filepath-1.5.2.0,System.FilePath,Specialise,0.022
filepath-1.5.2.0,System.FilePath,Worker Wrapper binds,0.011
filepath-1.5.2.0,System.FilePath.Posix,Called arity analysis,0.011
filepath-1.5.2.0,System.FilePath.Posix,CodeGen,110.15
filepath-1.5.2.0,System.FilePath.Posix,Common sub-expression,0.013
filepath-1.5.2.0,System.FilePath.Posix,Constructed Product Result analysis,0.47
filepath-1.5.2.0,System.FilePath.Posix,CorePrep,1.811
filepath-1.5.2.0,System.FilePath.Posix,CoreTidy,1.876
