package,module,phase,time
time-1.14,Data.Time.Calendar.Days,Renamer/typechecker,13.27
time-1.14,Data.Time.Calendar.Days,Simplifier,63.582
time-1.14,Data.Time.Calendar.Days,Specialise,0.452
time-1.14,Data.Time.Calendar.Days,Worker Wrapper binds,0.775
time-1.14,Data.Time.Calendar.Easter,Called arity analysis,0.01
time-1.14,Data.Time.Calendar.Easter,CodeGen,14.199
time-1.14,Data.Time.Calendar.Easter,Common sub-expression,0.013
time-1.14,Data.Time.Calendar.Easter,Constructed Product Result analysis,0.058
time-1.14,Data.Time.Calendar.Easter,CorePrep,0.289
time-1.14,Data.Time.Calendar.Easter,CoreTidy,0.233
time-1.14,Data.Time.Calendar.Easter,CoreToStg,0.872
time-1.14,Data.Time.Calendar.Easter,Demand analysis,0.265
time-1.14,Data.Time.Calendar.Easter,Desugar,0.332
time-1.14,Data.Time.Calendar.Easter,Exitification transformation,0.022
time-1.14,Data.Time.Calendar.Easter,Float inwards,0.02
time-1.14,Data.Time.Calendar.Easter,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.295
time-1.14,Data.Time.Calendar.Easter,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.45
time-1.14,Data.Time.Calendar.Easter,Parser,0.776
time-1.14,Data.Time.Calendar.Easter,Renamer/typechecker,3.342
time-1.14,Data.Time.Calendar.Easter,Simplifier,8.391
time-1.14,Data.Time.Calendar.Easter,Specialise,0.07
time-1.14,Data.Time.Calendar.Easter,Worker Wrapper binds,0.039
time-1.14,Data.Time.Calendar.Gregorian,Called arity analysis,0.01
time-1.14,Data.Time.Calendar.Gregorian,CodeGen,41.15
time-1.14,Data.Time.Calendar.Gregorian,Common sub-expression,0.011
time-1.14,Data.Time.Calendar.Gregorian,Constructed Product Result analysis,0.115
time-1.14,Data.Time.Calendar.Gregorian,CorePrep,0.811
time-1.14,Data.Time.Calendar.Gregorian,CoreTidy,0.892
time-1.14,Data.Time.Calendar.Gregorian,CoreToStg,1.855
time-1.14,Data.Time.Calendar.Gregorian,Demand analysis,0.827
time-1.14,Data.Time.Calendar.Gregorian,Desugar,0.721
